customer_id,recency,frequency,monetary,complaints_count,segment_name
CUST01024,-43,2,996.72,0.0,At-Risk Customers
CUST01025,-37,6,7672.870000000001,2.0,Champions
CUST01026,65,2,759.58,1.0,At-Risk Customers
CUST01027,-2,5,4590.97,2.0,Champions
CUST01028,173,1,2809.6,0.0,Loyal Customers
CUST01029,-42,5,2874.62,2.0,Champions
CUST01030,-1,12,9864.789999999999,0.0,Champions
CUST01031,174,5,3089.5600000000004,1.0,Loyal Customers
CUST01032,-16,2,994.23,0.0,At-Risk Customers
CUST01033,-6,11,5721.55,4.0,High-Value But Unhappy
CUST01034,-15,10,6196.6,0.0,Champions
CUST01035,-51,8,4307.32,1.0,Champions
CUST01036,141,6,5297.63,0.0,Loyal Customers
CUST01037,-34,2,1802.65,0.0,At-Risk Customers
CUST01038,52,4,1834.46,1.0,Loyal Customers
CUST01039,-43,4,2593.19,2.0,Loyal Customers
CUST01040,130,1,594.23,1.0,Loyal Customers
CUST01041,-60,2,751.07,0.0,At-Risk Customers
CUST01042,-26,2,1249.24,0.0,At-Risk Customers
CUST01043,74,1,464.25,0.0,At-Risk Customers
CUST01044,-30,3,3450.2,0.0,Loyal Customers
CUST01045,-57,3,2304.71,0.0,Loyal Customers
CUST01046,105,1,1032.89,1.0,Loyal Customers
CUST01047,149,1,389.07,0.0,Loyal Customers
CUST01048,128,1,616.59,1.0,Loyal Customers
CUST01049,144,1,345.2,0.0,Loyal Customers
CUST01050,-23,4,3112.21,0.0,Loyal Customers
CUST01051,103,2,1390.63,1.0,Loyal Customers
CUST01052,173,1,763.75,0.0,Loyal Customers
CUST01053,146,2,2622.57,1.0,Loyal Customers
CUST01054,176,5,2628.9300000000003,2.0,Loyal Customers
CUST01055,206,4,4625.5599999999995,1.0,Dormant Customers
CUST01056,-16,7,5364.88,2.0,Champions
CUST01057,-37,2,1334.53,1.0,At-Risk Customers
CUST01058,110,3,1535.77,2.0,Loyal Customers
CUST01059,146,1,601.72,1.0,Loyal Customers
CUST01060,-29,4,3439.38,1.0,Loyal Customers
CUST01061,-58,4,2155.06,0.0,Loyal Customers
CUST01062,294,5,2991.27,2.0,Dormant Customers
CUST01063,-31,3,1627.58,1.0,Loyal Customers
CUST01064,-4,4,2049.1499999999996,0.0,Loyal Customers
CUST01065,-2,3,1607.17,1.0,Loyal Customers
CUST01066,-30,4,2965.5299999999997,0.0,Loyal Customers
CUST01067,-54,5,4606.679999999999,1.0,Champions
CUST01068,130,5,3945.95,0.0,Loyal Customers
CUST01069,-8,2,3871.4700000000003,0.0,At-Risk Customers
CUST01070,-48,11,7739.12,2.0,Champions
CUST01071,-6,2,1287.3400000000001,0.0,At-Risk Customers
CUST01072,183,1,377.27,1.0,Dormant Customers
CUST01073,80,3,4033.7000000000003,2.0,Loyal Customers
CUST01074,114,3,1784.42,0.0,Loyal Customers
CUST01075,26,2,1464.29,2.0,At-Risk Customers
CUST01076,-50,8,4484.14,1.0,Champions
CUST01077,68,1,1080.77,0.0,At-Risk Customers
CUST01078,156,2,777.22,1.0,Loyal Customers
CUST01079,177,1,1832.92,0.0,Loyal Customers
CUST01080,117,3,1250.62,2.0,Loyal Customers
CUST01081,-48,6,5326.09,1.0,Champions
CUST01082,35,1,1181.66,0.0,At-Risk Customers
CUST01083,236,2,767.05,0.0,Dormant Customers
CUST01084,-1,9,5090.81,1.0,Champions
CUST01085,358,1,1786.06,0.0,Dormant Customers
CUST01086,-23,6,4690.18,3.0,High-Value But Unhappy
CUST01087,2,1,839.43,1.0,At-Risk Customers
CUST01088,-57,2,1174.46,0.0,At-Risk Customers
CUST01089,25,1,337.51,0.0,At-Risk Customers
CUST01090,144,2,1200.77,0.0,Loyal Customers
CUST01091,87,1,505.4,1.0,At-Risk Customers
CUST01092,196,9,7556.9,2.0,Dormant Customers
CUST01093,-41,5,2177.05,1.0,Champions
CUST01094,-3,7,4686.0,3.0,High-Value But Unhappy
CUST01095,-36,4,2634.15,0.0,Loyal Customers
CUST01096,-46,8,5848.84,2.0,Champions
CUST01097,233,5,2841.22,0.0,Dormant Customers
CUST01098,198,2,1964.25,1.0,Dormant Customers
CUST01099,-54,11,7259.41,0.0,Champions
CUST01100,-42,3,1520.78,0.0,Loyal Customers
CUST01101,10,1,732.91,0.0,At-Risk Customers
CUST01102,-6,8,4899.84,0.0,Champions
CUST01103,76,4,2384.85,1.0,Loyal Customers
CUST01104,-59,7,4508.23,1.0,Champions
CUST01105,84,3,1353.63,1.0,Loyal Customers
CUST01106,-14,2,1648.8400000000001,0.0,At-Risk Customers
CUST01107,91,2,980.0699999999999,1.0,Loyal Customers
CUST01108,-8,5,3662.24,1.0,Champions
CUST01109,-11,2,1011.0899999999999,0.0,At-Risk Customers
CUST01110,260,6,3554.06,1.0,Dormant Customers
CUST01111,95,7,7703.55,3.0,Loyal Customers
CUST01112,-51,5,3121.73,2.0,Champions
CUST01113,-20,7,3568.85,2.0,Champions
CUST01114,147,1,831.94,0.0,Loyal Customers
CUST01115,-52,11,7450.88,5.0,High-Value But Unhappy
CUST01116,-27,2,2501.7999999999997,1.0,At-Risk Customers
CUST01117,-32,10,7739.33,0.0,Champions
CUST01118,-13,6,2962.7799999999997,2.0,Champions
CUST01119,124,1,654.67,0.0,Loyal Customers
CUST01120,-51,5,3335.16,1.0,Champions
CUST01121,-38,3,2102.81,0.0,Loyal Customers
CUST01122,-53,2,1694.55,0.0,At-Risk Customers
CUST01123,182,2,958.69,2.0,Dormant Customers
CUST01124,172,9,5960.1,0.0,Loyal Customers
CUST01125,245,5,4034.96,3.0,Dormant Customers
CUST01126,-7,3,4059.0,0.0,Loyal Customers
CUST01127,130,2,774.6899999999999,0.0,Loyal Customers
CUST01128,182,1,1108.73,0.0,Dormant Customers
CUST01129,157,1,675.97,0.0,Loyal Customers
CUST01130,99,4,2506.58,2.0,Loyal Customers
CUST01131,-45,5,3988.9300000000003,3.0,High-Value But Unhappy
CUST01132,-3,7,6032.4800000000005,0.0,Champions
CUST01133,36,2,779.1500000000001,0.0,At-Risk Customers
CUST01134,-60,8,6725.5,2.0,Champions
CUST01135,93,3,3302.06,0.0,Loyal Customers
CUST01136,-26,8,4771.79,5.0,High-Value But Unhappy
CUST01137,115,3,1483.05,3.0,Loyal Customers
CUST01138,134,5,2475.44,1.0,Loyal Customers
CUST01139,-36,3,3551.06,0.0,Loyal Customers
CUST01140,-25,7,6152.8,1.0,Champions
CUST01141,115,1,691.6,1.0,Loyal Customers
CUST01142,-3,3,2106.45,0.0,Loyal Customers
CUST01143,-13,3,2317.4,0.0,Loyal Customers
CUST01144,-51,5,5100.0599999999995,1.0,Champions
CUST01145,183,3,1800.48,1.0,Dormant Customers
CUST01146,-27,7,5655.33,0.0,Champions
CUST01147,-51,8,6255.83,2.0,Champions
CUST01148,128,9,6527.14,3.0,Loyal Customers
CUST01149,-8,7,4258.59,1.0,Champions
CUST01150,167,5,2478.69,1.0,Loyal Customers
CUST01151,105,4,3131.54,1.0,Loyal Customers
CUST01152,-48,9,8889.18,1.0,Champions
CUST01153,33,1,714.43,1.0,At-Risk Customers
CUST01154,-59,6,4527.93,0.0,Champions
CUST01155,-10,5,3050.8099999999995,2.0,Champions
CUST01156,-17,5,2519.3900000000003,0.0,Champions
CUST01157,-36,6,4286.4800000000005,2.0,Champions
CUST01158,-46,4,4631.96,1.0,Loyal Customers
CUST01159,-54,7,4797.0599999999995,2.0,Champions
CUST01160,166,3,1700.8000000000002,1.0,Loyal Customers
CUST01161,154,5,4953.99,2.0,Loyal Customers
CUST01162,-21,3,3028.83,0.0,Loyal Customers
CUST01163,375,1,379.14,1.0,Dormant Customers
CUST01164,37,1,965.68,0.0,At-Risk Customers
CUST01165,155,2,1690.75,0.0,Loyal Customers
CUST01166,41,4,3104.76,2.0,Loyal Customers
CUST01167,-33,11,6958.25,1.0,Champions
CUST01168,-53,3,1299.57,0.0,Loyal Customers
CUST01169,-13,2,1610.46,1.0,At-Risk Customers
CUST01170,139,2,1210.01,1.0,Loyal Customers
CUST01171,-42,2,1179.55,0.0,At-Risk Customers
CUST01172,-42,12,11477.67,0.0,Champions
CUST01173,-35,7,7099.030000000001,1.0,Champions
CUST01174,89,3,1722.3700000000001,1.0,Loyal Customers
CUST01175,-16,9,6896.39,0.0,Champions
CUST01176,215,1,149.0,0.0,Dormant Customers
CUST01177,-52,5,3190.53,0.0,Champions
CUST01178,67,3,1298.14,0.0,Loyal Customers
CUST01179,108,1,536.83,0.0,Loyal Customers
CUST01180,-3,3,2999.97,2.0,Loyal Customers
CUST01181,137,1,296.32,1.0,Loyal Customers
CUST01182,-48,6,4031.5,0.0,Champions
CUST01183,-36,4,2836.54,1.0,Loyal Customers
CUST01184,-41,6,3313.56,0.0,Champions
CUST01185,-35,7,6083.03,2.0,Champions
CUST01186,153,3,2962.35,1.0,Loyal Customers
CUST01187,-35,5,3483.44,1.0,Champions
CUST01188,92,2,688.52,2.0,Loyal Customers
CUST01189,161,3,3126.0299999999997,1.0,Loyal Customers
CUST01190,-26,5,4507.73,0.0,Champions
CUST01191,52,1,510.71,0.0,At-Risk Customers
CUST01192,-10,5,3055.98,0.0,Champions
CUST01193,457,1,270.13,0.0,Dormant Customers
CUST01194,85,3,1852.1599999999999,2.0,Loyal Customers
CUST01195,94,1,542.27,1.0,Loyal Customers
CUST01196,111,3,3110.08,1.0,Loyal Customers
CUST01197,77,2,406.22,0.0,At-Risk Customers
CUST01198,-12,2,996.83,1.0,At-Risk Customers
CUST01199,359,3,2144.4,1.0,Dormant Customers
CUST01200,-10,2,1100.3,0.0,At-Risk Customers
CUST01201,158,7,5885.4,4.0,Loyal Customers
CUST01202,132,1,650.67,0.0,Loyal Customers
CUST01203,-2,3,842.47,1.0,Loyal Customers
CUST01204,-44,8,4921.26,2.0,Champions
CUST01205,262,4,1861.62,0.0,Dormant Customers
CUST01206,73,1,819.46,0.0,At-Risk Customers
CUST01207,110,2,638.4200000000001,0.0,Loyal Customers
CUST01208,-23,4,1928.58,0.0,Loyal Customers
CUST01209,-57,9,4517.05,1.0,Champions
CUST01210,266,1,429.55,0.0,Dormant Customers
CUST01211,-9,6,4369.23,4.0,High-Value But Unhappy
CUST01212,-38,7,6134.99,2.0,Champions
CUST01213,163,1,492.41,1.0,Loyal Customers
CUST01214,124,4,5584.12,0.0,Loyal Customers
CUST01215,-32,5,4449.57,0.0,Champions
CUST01216,107,1,1022.33,0.0,Loyal Customers
CUST01217,163,2,1295.0,0.0,Loyal Customers
CUST01218,-54,7,4839.62,1.0,Champions
CUST01219,-41,3,1368.38,2.0,Loyal Customers
CUST01220,98,1,1095.74,0.0,Loyal Customers
CUST01221,-32,4,2504.8,0.0,Loyal Customers
CUST01222,-49,4,2229.4500000000003,0.0,Loyal Customers
CUST01223,118,6,3738.91,1.0,Loyal Customers
CUST01224,33,1,1005.1,0.0,At-Risk Customers
CUST01225,97,1,620.28,1.0,Loyal Customers
CUST01226,37,4,2967.87,2.0,Loyal Customers
CUST01227,43,5,2824.19,1.0,Champions
CUST01228,212,4,2998.23,0.0,Dormant Customers
CUST01229,147,4,1965.74,1.0,Loyal Customers
CUST01230,112,2,1398.63,0.0,Loyal Customers
CUST01231,-46,4,2051.59,0.0,Loyal Customers
CUST01232,183,2,906.6800000000001,0.0,Dormant Customers
CUST01233,-49,9,8057.13,1.0,Champions
CUST01234,115,3,2999.91,0.0,Loyal Customers
CUST01235,161,5,3111.29,0.0,Loyal Customers
CUST01236,-28,11,6340.12,1.0,Champions
CUST01237,103,3,1474.19,1.0,Loyal Customers
CUST01238,-15,7,5105.49,1.0,Champions
CUST01239,-50,2,2242.2200000000003,0.0,At-Risk Customers
CUST01240,19,1,434.11,0.0,At-Risk Customers
CUST01241,-4,2,505.20000000000005,0.0,At-Risk Customers
CUST01242,-3,10,11607.81,2.0,Champions
CUST01243,74,3,1470.48,1.0,Loyal Customers
CUST01244,-37,6,4620.29,1.0,Champions
CUST01245,255,2,1283.42,0.0,Dormant Customers
CUST01246,-38,4,3353.49,1.0,Loyal Customers
CUST01247,-21,4,3108.17,1.0,Loyal Customers
CUST01248,-12,2,2081.32,0.0,At-Risk Customers
CUST01249,-46,6,4053.69,0.0,Champions
CUST01250,-19,2,2250.91,1.0,At-Risk Customers
CUST01251,52,11,6352.58,4.0,High-Value But Unhappy
CUST01252,38,4,2575.58,0.0,Loyal Customers
CUST01253,99,2,2035.62,0.0,Loyal Customers
CUST01254,-49,3,3087.35,1.0,Loyal Customers
CUST01255,-31,2,2558.23,1.0,At-Risk Customers
CUST01256,286,1,564.83,1.0,Dormant Customers
CUST01257,27,5,3430.98,2.0,Champions
CUST01258,250,7,4454.38,1.0,Dormant Customers
CUST01259,94,6,4645.31,3.0,Loyal Customers
CUST01260,-49,2,1544.69,0.0,At-Risk Customers
CUST01261,-40,3,1007.37,0.0,Loyal Customers
CUST01262,25,1,195.09,0.0,At-Risk Customers
CUST01263,-46,11,7575.91,3.0,High-Value But Unhappy
CUST01264,51,2,2890.16,0.0,At-Risk Customers
CUST01265,-57,4,2608.96,0.0,Loyal Customers
CUST01266,-20,8,6138.87,2.0,Champions
CUST01267,-12,9,6217.47,1.0,Champions
CUST01268,19,7,6083.44,2.0,Champions
CUST01269,-30,2,1116.62,0.0,At-Risk Customers
CUST01270,-45,2,535.01,1.0,At-Risk Customers
CUST01271,-49,2,1285.54,0.0,At-Risk Customers
CUST01272,-48,2,2481.63,0.0,At-Risk Customers
CUST01273,149,2,1602.01,1.0,Loyal Customers
CUST01274,-42,8,6462.28,3.0,High-Value But Unhappy
CUST01275,-8,4,3098.1,1.0,Loyal Customers
CUST01276,-36,6,3093.02,1.0,Champions
CUST01277,99,5,3500.13,0.0,Loyal Customers
CUST01278,-4,5,2929.04,1.0,Champions
CUST01279,101,1,1494.42,1.0,Loyal Customers
CUST01280,-16,9,8496.5,0.0,Champions
CUST01281,215,3,1971.02,0.0,Dormant Customers
CUST01282,78,1,499.65,1.0,At-Risk Customers
CUST01283,40,10,6697.49,3.0,High-Value But Unhappy
CUST01284,192,5,4033.89,1.0,Dormant Customers
CUST01285,124,8,6478.76,1.0,Loyal Customers
CUST01286,-39,4,2484.92,0.0,Loyal Customers
CUST01287,-56,5,3139.93,1.0,Champions
CUST01288,132,1,486.14,0.0,Loyal Customers
CUST01289,-54,4,3429.63,0.0,Loyal Customers
CUST01290,-59,4,2817.87,0.0,Loyal Customers
CUST01291,-36,5,2781.77,1.0,Champions
CUST01292,-50,3,2891.04,0.0,Loyal Customers
CUST01293,-42,8,5379.42,1.0,Champions
CUST01294,-39,2,1117.3899999999999,0.0,At-Risk Customers
CUST01295,121,4,12408.61,1.0,Loyal Customers
CUST01296,-56,3,2641.67,0.0,Loyal Customers
CUST01297,-58,6,3084.59,2.0,Champions
CUST01298,329,4,1161.46,1.0,Dormant Customers
CUST01299,171,3,2011.06,0.0,Loyal Customers
CUST01300,-27,9,4951.68,1.0,Champions
CUST01301,85,4,1662.8999999999999,2.0,Loyal Customers
CUST01302,-31,9,7115.13,0.0,Champions
CUST01303,20,2,1442.63,2.0,At-Risk Customers
CUST01304,-35,6,2819.6800000000003,1.0,Champions
CUST01305,50,1,311.4,0.0,At-Risk Customers
CUST01306,-21,7,7826.82,1.0,Champions
CUST01307,234,2,1179.22,0.0,Dormant Customers
CUST01308,119,3,2085.04,0.0,Loyal Customers
CUST01309,-60,8,4131.1,0.0,Champions
CUST01310,-3,6,4660.18,3.0,High-Value But Unhappy
CUST01311,-50,7,4950.09,1.0,Champions
CUST01312,-8,6,5456.15,0.0,Champions
CUST01313,-20,8,7816.55,1.0,Champions
CUST01314,-43,6,4916.42,2.0,Champions
CUST01315,222,1,473.31,0.0,Dormant Customers
CUST01316,120,1,407.44,1.0,Loyal Customers
CUST01317,256,4,3389.0,0.0,Dormant Customers
CUST01318,130,2,911.45,0.0,Loyal Customers
CUST01319,-37,2,1224.1,0.0,At-Risk Customers
CUST01320,150,3,1828.6799999999998,1.0,Loyal Customers
CUST01321,-25,8,4480.23,3.0,High-Value But Unhappy
CUST01322,96,4,3476.6,0.0,Loyal Customers
CUST01323,276,3,1273.29,0.0,Dormant Customers
CUST01324,227,1,967.23,0.0,Dormant Customers
CUST01325,-33,8,8601.32,2.0,Champions
CUST01326,131,3,4393.63,0.0,Loyal Customers
CUST01327,-56,6,6707.79,0.0,Champions
CUST01328,-27,4,3436.0299999999997,0.0,Loyal Customers
CUST01329,-55,6,3260.46,1.0,Champions
CUST01330,-57,6,5424.99,1.0,Champions
CUST01331,-5,7,6201.48,2.0,Champions
CUST01332,-53,6,5804.94,0.0,Champions
CUST01333,47,1,420.65,0.0,At-Risk Customers
CUST01334,160,4,2962.17,1.0,Loyal Customers
CUST01335,-32,8,6755.67,1.0,Champions
CUST01336,1,2,910.6700000000001,0.0,At-Risk Customers
CUST01337,-55,2,1695.5300000000002,0.0,At-Risk Customers
CUST01338,7,1,232.88,1.0,At-Risk Customers
CUST01339,162,1,450.33,1.0,Loyal Customers
CUST01340,76,1,624.33,0.0,At-Risk Customers
CUST01341,38,1,395.13,0.0,At-Risk Customers
CUST01342,84,3,2125.98,0.0,Loyal Customers
CUST01343,-58,8,4969.94,1.0,Champions
CUST01344,395,1,1054.04,0.0,Dormant Customers
CUST01345,-43,3,4114.54,0.0,Loyal Customers
CUST01346,-36,11,7141.32,2.0,Champions
CUST01347,128,1,316.63,0.0,Loyal Customers
CUST01348,140,4,2160.61,1.0,Loyal Customers
CUST01349,-25,5,4006.6400000000003,0.0,Champions
CUST01350,190,2,1242.73,1.0,Dormant Customers
CUST01351,30,1,542.87,1.0,At-Risk Customers
CUST01352,123,7,5877.57,2.0,Loyal Customers
CUST01353,-40,2,875.0699999999999,1.0,At-Risk Customers
CUST01354,-54,3,1670.79,1.0,Loyal Customers
CUST01355,-46,4,3034.98,0.0,Loyal Customers
CUST01356,42,2,1149.21,1.0,At-Risk Customers
CUST01357,126,6,4681.22,0.0,Loyal Customers
CUST01358,-49,3,2267.79,0.0,Loyal Customers
CUST01359,106,5,3628.17,3.0,Loyal Customers
CUST01360,160,8,12310.69,2.0,Loyal Customers
CUST01361,-21,2,1394.67,0.0,At-Risk Customers
CUST01362,80,4,2803.19,2.0,Loyal Customers
CUST01363,-46,5,3348.52,0.0,Champions
CUST01364,148,1,1261.0,0.0,Loyal Customers
CUST01365,247,2,749.98,0.0,Dormant Customers
CUST01366,98,6,3862.08,1.0,Loyal Customers
CUST01367,56,1,363.62,1.0,At-Risk Customers
CUST01368,308,1,498.64,0.0,Dormant Customers
CUST01369,-33,3,1987.3700000000001,1.0,Loyal Customers
CUST01370,-13,4,4175.42,0.0,Loyal Customers
CUST01371,-37,4,5626.71,1.0,Loyal Customers
CUST01372,71,1,366.8,1.0,At-Risk Customers
CUST01373,45,1,291.54,0.0,At-Risk Customers
CUST01374,88,1,282.0,0.0,At-Risk Customers
CUST01375,-52,5,2961.63,0.0,Champions
CUST01376,-56,2,1173.88,0.0,At-Risk Customers
CUST01377,-48,2,1222.72,1.0,At-Risk Customers
CUST01378,117,1,348.74,0.0,Loyal Customers
CUST01379,186,1,2392.34,0.0,Dormant Customers
CUST01380,-33,8,4291.17,1.0,Champions
CUST01381,-4,9,6070.99,0.0,Champions
CUST01382,4,3,1589.74,1.0,Loyal Customers
CUST01383,-57,5,2934.6099999999997,1.0,Champions
CUST01384,145,6,7520.42,2.0,Loyal Customers
CUST01385,-54,6,3144.83,1.0,Champions
CUST01386,-36,7,7871.0,4.0,High-Value But Unhappy
CUST01387,128,7,6963.04,0.0,Loyal Customers
CUST01388,70,2,3498.38,0.0,At-Risk Customers
CUST01389,-9,5,3418.09,1.0,Champions
CUST01390,-57,5,4335.11,0.0,Champions
CUST01391,-34,4,4170.52,1.0,Loyal Customers
CUST01392,-21,2,2074.31,0.0,At-Risk Customers
CUST01393,85,4,2203.42,0.0,Loyal Customers
CUST01394,-43,6,6809.219999999999,0.0,Champions
CUST01395,-29,7,6725.89,0.0,Champions
CUST01396,127,1,826.44,1.0,Loyal Customers
CUST01397,-13,8,6615.66,1.0,Champions
CUST01398,57,1,1672.19,1.0,At-Risk Customers
CUST01399,-56,9,4800.65,2.0,Champions
CUST01400,134,2,863.9,0.0,Loyal Customers
CUST01401,-57,3,3231.27,0.0,Loyal Customers
CUST01402,254,2,1474.48,1.0,Dormant Customers
CUST01403,329,4,2287.41,0.0,Dormant Customers
CUST01404,202,9,6788.52,2.0,Dormant Customers
CUST01405,-20,4,2894.68,0.0,Loyal Customers
CUST01406,222,5,5888.31,1.0,Dormant Customers
CUST01407,139,3,1992.79,2.0,Loyal Customers
CUST01408,307,2,792.08,0.0,Dormant Customers
CUST01409,-37,6,3485.92,2.0,Champions
CUST01410,-1,9,6311.650000000001,1.0,Champions
CUST01411,-24,7,4800.9400000000005,2.0,Champions
CUST01412,91,1,348.68,0.0,Loyal Customers
CUST01413,234,1,623.43,0.0,Dormant Customers
CUST01414,-9,5,3205.99,2.0,Champions
CUST01415,-6,2,1153.7,0.0,At-Risk Customers
CUST01416,-41,7,4723.1900000000005,5.0,High-Value But Unhappy
CUST01417,149,7,3650.18,2.0,Loyal Customers
CUST01418,176,2,1190.06,0.0,Loyal Customers
CUST01419,-9,4,2614.52,0.0,Loyal Customers
CUST01420,-54,5,4651.29,1.0,Champions
CUST01421,46,1,1155.37,1.0,At-Risk Customers
CUST01422,-33,5,2562.66,1.0,Champions
CUST01423,-52,4,2782.71,0.0,Loyal Customers
CUST01424,-40,2,3009.8599999999997,0.0,At-Risk Customers
CUST01425,48,1,1148.76,0.0,At-Risk Customers
CUST01426,-48,3,2149.37,0.0,Loyal Customers
CUST01427,-38,8,5054.69,4.0,High-Value But Unhappy
CUST01428,-36,3,1588.9099999999999,1.0,Loyal Customers
CUST01429,-22,8,5236.96,3.0,High-Value But Unhappy
CUST01430,-16,4,2702.2,3.0,High-Value But Unhappy
CUST01431,12,2,2482.59,1.0,At-Risk Customers
CUST01432,102,3,1075.54,1.0,Loyal Customers
CUST01433,108,4,2386.67,1.0,Loyal Customers
CUST01434,-22,7,3210.12,2.0,Champions
CUST01435,186,1,2210.82,0.0,Dormant Customers
CUST01436,-1,3,2890.83,0.0,Loyal Customers
CUST01437,246,5,4720.65,3.0,Dormant Customers
CUST01438,157,2,2087.95,0.0,Loyal Customers
CUST01439,-27,9,9011.16,2.0,Champions
CUST01440,-56,7,8208.3,3.0,High-Value But Unhappy
CUST01441,322,1,472.82,0.0,Dormant Customers
CUST01442,-6,5,3845.98,3.0,High-Value But Unhappy
CUST01443,-33,7,6202.36,0.0,Champions
CUST01444,32,2,1096.85,0.0,At-Risk Customers
CUST01445,115,10,6651.53,1.0,Loyal Customers
CUST01446,132,3,2796.4,0.0,Loyal Customers
CUST01447,-50,6,3532.04,0.0,Champions
CUST01448,233,2,1268.95,1.0,Dormant Customers
CUST01449,-43,3,1448.54,1.0,Loyal Customers
CUST01450,126,6,3188.3,1.0,Loyal Customers
CUST01451,-59,3,2778.46,1.0,Loyal Customers
CUST01452,116,4,5779.52,0.0,Loyal Customers
CUST01453,82,4,4084.96,1.0,Loyal Customers
CUST01454,-44,5,2872.15,1.0,Champions
CUST01455,335,3,1376.1200000000001,1.0,Dormant Customers
CUST01456,-48,2,1988.42,1.0,At-Risk Customers
CUST01457,248,4,4798.75,0.0,Dormant Customers
CUST01458,52,1,1462.88,0.0,At-Risk Customers
CUST01459,-16,7,5578.12,0.0,Champions
CUST01460,128,4,2187.99,1.0,Loyal Customers
CUST01461,-5,4,3000.34,0.0,Loyal Customers
CUST01462,-30,3,1037.9,0.0,Loyal Customers
CUST01463,356,2,987.71,1.0,Dormant Customers
CUST01464,-26,4,4338.4,0.0,Loyal Customers
CUST01465,-16,3,963.97,0.0,Loyal Customers
CUST01466,56,4,2864.6,2.0,Loyal Customers
CUST01467,89,2,649.13,0.0,At-Risk Customers
CUST01468,166,1,1034.31,0.0,Loyal Customers
CUST01469,-42,4,2948.27,0.0,Loyal Customers
CUST01470,241,4,2987.34,2.0,Dormant Customers
CUST01471,77,6,3471.86,3.0,Loyal Customers
CUST01472,-38,9,5477.46,2.0,Champions
CUST01473,-38,7,4402.66,0.0,Champions
CUST01474,61,2,959.29,2.0,At-Risk Customers
CUST01475,114,1,650.36,1.0,Loyal Customers
CUST01476,127,3,1923.93,2.0,Loyal Customers
CUST01477,-35,7,4199.58,2.0,Champions
CUST01478,40,5,5291.51,1.0,Champions
CUST01479,-32,6,4142.6,0.0,Champions
CUST01480,347,1,682.11,0.0,Dormant Customers
CUST01481,122,4,3016.96,1.0,Loyal Customers
CUST01482,158,5,5965.95,1.0,Loyal Customers
CUST01483,-14,9,4372.67,2.0,Champions
CUST01484,111,3,1606.77,0.0,Loyal Customers
CUST01485,69,3,2973.96,1.0,Loyal Customers
CUST01486,48,1,770.52,0.0,At-Risk Customers
CUST01487,232,5,2548.9700000000003,2.0,Dormant Customers
CUST01488,33,6,2851.24,2.0,Champions
CUST01489,-36,6,6069.19,1.0,Champions
CUST01490,122,7,5285.2,2.0,Loyal Customers
CUST01491,-8,5,5704.9,2.0,Champions
CUST01492,-52,5,5850.42,3.0,High-Value But Unhappy
CUST01493,-18,3,2016.38,0.0,Loyal Customers
CUST01494,265,4,1888.54,1.0,Dormant Customers
CUST01495,-23,7,4320.469999999999,1.0,Champions
CUST01496,-45,2,1574.18,0.0,At-Risk Customers
CUST01497,-41,6,3879.41,1.0,Champions
CUST01498,-30,8,5154.349999999999,1.0,Champions
CUST01499,133,5,4317.6,0.0,Loyal Customers
CUST01500,-38,6,4081.71,0.0,Champions
CUST01501,66,2,646.4300000000001,2.0,At-Risk Customers
CUST01502,-3,3,1698.54,1.0,Loyal Customers
CUST01503,90,4,2509.01,1.0,Loyal Customers
CUST01504,152,3,1436.96,2.0,Loyal Customers
CUST01505,-3,2,1100.77,0.0,At-Risk Customers
CUST01506,140,4,2676.48,2.0,Loyal Customers
CUST01507,125,5,4142.6,2.0,Loyal Customers
CUST01508,-35,2,1347.03,0.0,At-Risk Customers
CUST01509,-21,5,2921.37,2.0,Champions
CUST01510,132,2,1667.1,0.0,Loyal Customers
CUST01511,-8,5,4446.95,2.0,Champions
CUST01512,-54,9,7963.07,2.0,Champions
CUST01513,131,1,1062.28,0.0,Loyal Customers
CUST01514,-56,4,1891.2,0.0,Loyal Customers
CUST01515,-23,7,5880.29,0.0,Champions
CUST01516,172,1,421.68,1.0,Loyal Customers
CUST01517,87,4,1921.46,2.0,Loyal Customers
CUST01518,485,1,569.86,0.0,Dormant Customers
CUST01519,-22,6,5143.28,0.0,Champions
CUST01520,-44,2,921.8499999999999,0.0,At-Risk Customers
CUST01521,-47,3,1626.35,0.0,Loyal Customers
CUST01522,68,1,882.29,0.0,At-Risk Customers
CUST01523,-26,6,4534.55,1.0,Champions
CUST01524,-27,2,2947.84,1.0,At-Risk Customers
CUST01525,-50,5,2503.9199999999996,0.0,Champions
CUST01526,-41,5,4209.43,2.0,Champions
CUST01527,326,3,2802.84,0.0,Dormant Customers
CUST01528,105,1,424.84,1.0,Loyal Customers
CUST01529,194,1,1455.91,0.0,Dormant Customers
CUST01530,182,5,4146.860000000001,2.0,Dormant Customers
CUST01531,222,2,1077.94,2.0,Dormant Customers
CUST01532,159,6,2788.44,1.0,Loyal Customers
CUST01533,167,1,697.43,0.0,Loyal Customers
CUST01534,-51,4,2557.49,0.0,Loyal Customers
CUST01535,-2,9,3967.66,2.0,Champions
CUST01536,-34,2,1335.29,1.0,At-Risk Customers
CUST01537,123,1,355.81,0.0,Loyal Customers
CUST01538,-49,2,811.26,0.0,At-Risk Customers
CUST01539,158,1,643.65,1.0,Loyal Customers
CUST01540,195,3,2546.85,1.0,Dormant Customers
